client_id,product,channel,score
218,product1,sms,0.06605377615140802
218,product2,sms,0.2149215639436989
218,product3,sms,0.21496944577039587
219,product1,call,0.2522228464917242
219,product2,call,0.021811182890550573
219,product3,call,0.22732796064421132
219,product1,sms,0.10300863557514557
219,product2,sms,0.12163992931704747
219,product3,sms,0.06287785089851469
220,product1,call,0.2704238943358893
220,product2,call,0.14056182042318394
220,product3,call,0.08962545955008551
220,product1,sms,0.2848265049222344
220,product2,sms,0.054929023613151
220,product3,sms,0.08446610743338571
221,product1,call,0.026124463127404872
221,product2,call,0.24460052954744704
221,product3,call,0.1421895769278318
221,product1,sms,0.254429187287167
221,product2,sms,0.03443757619921306
221,product3,sms,0.2869905873821391
222,product1,call,0.23253956959184513
222,product2,call,0.15432466829103444
222,product3,call,0.1809517482410594
222,product1,sms,0.27215514454415446
222,product2,sms,0.21222580408091699
222,product3,sms,0.1307232943423998
223,product1,call,0.004206933780808453
223,product2,call,0.10331311078998691
223,product3,call,0.23027872789796283
223,product1,sms,0.15674959212913556
223,product2,sms,0.0749713552663794
223,product3,sms,0.09460686443204948
224,product1,call,0.04957615164322452
224,product2,call,0.26275396950898555
224,product3,call,0.27328936976137386
224,product1,sms,0.02116313273963154
224,product2,sms,0.14350700198421637
224,product3,sms,0.028037103039051048
225,product1,call,0.05161108729209037
225,product2,call,0.02992286141541618
225,product3,call,0.15913113701805745
225,product1,sms,0.08010223762101974
225,product2,sms,0.19091587640215663
225,product3,sms,0.25099022173283486
226,product1,call,0.23206958313082407
226,product2,call,0.28331939139320067
226,product3,call,0.01634571340955916
226,product1,sms,0.14642554761674256
226,product2,sms,0.2998611434963822
226,product3,sms,0.22949782955286507
227,product1,call,0.265382553186922
227,product2,call,0.0182230828503381
227,product3,call,0.1770127643949678
227,product1,sms,0.05549922363187469
227,product2,sms,0.10110037943081729
227,product3,sms,0.17219088401412594
228,product1,call,0.12444673163705312
228,product2,call,0.14341049955212332
228,product3,call,0.27300728179075084
228,product1,sms,0.021400458271102474
228,product2,sms,0.02372281587913755
228,product3,sms,0.04061661005163124
229,product1,call,0.0730802137138387
229,product2,call,0.21417773117793124
229,product3,call,0.12416909224356965
229,product1,sms,0.14726522959567917
229,product2,sms,0.12499532378337683
229,product3,sms,0.2407489927420245
230,product1,call,0.035336830128510376
230,product2,call,0.080760996862221
230,product3,call,0.2394390788771696
230,product1,sms,0.10488268997898532
230,product2,sms,0.05486448730138359
230,product3,sms,0.21586754174516515
231,product1,call,0.01812673691033326
231,product2,call,0.019212683392230968
231,product3,call,0.025002118560226095
231,product1,sms,0.16903988986883564
231,product2,sms,0.13462987477799018
231,product3,sms,0.2929795966730379
232,product1,call,0.21138564865620688
232,product2,call,0.28045689118734973
232,product3,call,0.00078886251950665
232,product1,sms,0.21470133993477036
232,product2,sms,0.22112585767913104
232,product3,sms,0.05268746013145374
233,product1,call,0.08181614607663358
233,product2,call,0.13800396228124254
233,product3,call,0.08828182411913338
233,product1,sms,0.16007959960432996
233,product2,sms,0.18497584293599245
233,product3,sms,0.1309384035173118
234,product1,call,0.019388823839004164
234,product2,call,0.22841753073770368
234,product3,call,0.26530599397309756
234,product1,sms,0.16728115220278428
234,product2,sms,0.008277847368333202
234,product3,sms,0.2541051033543811
235,product1,call,0.20572268277497535
235,product2,call,0.23960436962989617
235,product3,call,0.21863758287403331
235,product1,sms,0.15348088425024967
235,product2,sms,0.053780170598959565
235,product3,sms,0.23702602853215135
236,product1,call,0.09687984458126393
236,product2,call,0.04800267656754887
236,product3,call,0.17825795846423734
236,product1,sms,0.2673695556354455
236,product2,sms,0.2484934674415667
236,product3,sms,0.2779340028458283
237,product1,call,0.09833621287296096
237,product2,call,0.03174417059995612
237,product3,call,0.06726722624942112
237,product1,sms,0.2685630790683132
237,product2,sms,0.10703366913417382
237,product3,sms,0.13551180213797623
238,product1,call,0.1562372808010645
238,product2,call,0.1484453662925972
238,product3,call,0.031600748178666906
238,product1,sms,0.027108032530994062
238,product2,sms,0.1606017562462023
238,product3,sms,0.14861838592488202
239,product1,call,0.19412968289891827
239,product2,call,0.11160822911531616
239,product3,call,0.06260840916716544
239,product1,sms,0.011405285765821416
239,product2,sms,0.27015212192668886
239,product3,sms,0.2233751398043128
240,product1,call,0.24928233014451698
240,product2,call,0.2087993452745663
240,product3,call,0.26688221902066406
240,product1,sms,0.26921927052045
240,product2,sms,0.07848844861127556
240,product3,sms,0.11119120600805406
241,product1,call,0.2792896734087763
241,product2,call,0.04674564783492908
241,product3,call,0.04025882131255195
241,product1,sms,0.08420899889384567
241,product2,sms,0.14409140873799495
241,product3,sms,0.02989088531556906
242,product1,call,0.1191666377047613
242,product2,call,0.26226678586086655
242,product3,call,0.14491109928416293
242,product1,sms,0.2809895144822589
242,product2,sms,0.24694123841404494
242,product3,sms,0.14762845125581026
243,product1,call,0.22651036413293718
243,product2,call,0.0002821119547209094
243,product3,call,0.16320083876843705
243,product1,sms,0.06694895124880663
243,product2,sms,0.27408190037167435
243,product3,sms,0.24294767943448967
244,product1,call,0.2815576162894546
244,product2,call,0.24875017527285956
244,product3,call,0.16839676838785328
244,product1,sms,0.2721386954386063
244,product2,sms,0.0855593398237022
244,product3,sms,0.07368124255723978
245,product1,call,0.21582472180772988
245,product2,call,0.25419710383835703
245,product3,call,0.14259185313068642
245,product1,sms,0.2783219054439746
245,product2,sms,0.16794011374464568
245,product3,sms,0.2020308138245466
246,product1,call,0.010203202366413755
246,product2,call,0.20379677020700704
246,product3,call,0.058267760971041305
246,product1,sms,0.2910685329395444
246,product2,sms,0.18770518516203402
246,product3,sms,0.08561134321793791
247,product1,call,0.14417693076018737
247,product2,call,0.09985606282261038
247,product3,call,0.1855124972796817
247,product1,sms,0.02802500892862698
247,product2,sms,0.25383845455288695
247,product3,sms,0.08075497071148548
248,product1,call,0.27859435353955825
248,product2,call,0.03976460130631585
248,product3,call,0.08130595326176912
248,product1,sms,0.2449953157388801
248,product2,sms,0.27118100485216323
248,product3,sms,0.05127533706265477
249,product1,call,0.10528424810743901
249,product2,call,0.10258261413531251
249,product3,call,0.09676231260962313
249,product1,sms,0.12374269738508759
249,product2,sms,0.14316696876926266
249,product3,sms,0.04330955194210707
250,product1,call,0.2808043525535544
250,product2,call,0.22548564561381632
250,product3,call,0.20984428669193653
250,product1,sms,0.2465066268869922
250,product2,sms,0.28745407727910344
250,product3,sms,0.2172660706925619
251,product1,call,0.01421177409692893
251,product2,call,0.2642572868405686
251,product3,call,0.011924236997132364
251,product1,sms,0.08023675856975754
251,product2,sms,0.21464752295438472
251,product3,sms,0.1676513882792293
252,product1,call,0.22616535969103033
252,product2,call,0.1548446687623272
252,product3,call,0.2634332375166222
252,product1,sms,0.06712383716101253
252,product2,sms,0.23511404894270205
252,product3,sms,0.05944456664966027
253,product1,call,0.2720319709372587
253,product2,call,0.14966826891923063
253,product3,call,0.1858897159466066
253,product1,sms,0.03590066399395176
253,product2,sms,0.2524716202901944
253,product3,sms,0.15019267021480637
254,product1,call,0.25133524974668453
254,product2,call,0.2422161483891443
254,product3,call,0.23108963162177892
254,product1,sms,0.1064831224763228
254,product2,sms,0.2790487361947345
254,product3,sms,0.27938159269198337
255,product1,call,0.024664335647061685
255,product2,call,0.29910207761935537
255,product3,call,0.24613346372964046
255,product1,sms,0.19133032472188685
255,product2,sms,0.17889402760699
255,product3,sms,0.11661842440534553
256,product1,call,0.177615045657009
256,product2,call,0.1844256690878018
256,product3,call,0.1505776248820095
256,product1,sms,0.1464814154379716
256,product2,sms,0.09820996215502704
256,product3,sms,0.15139983304174878
257,product1,call,0.019631063077013955
257,product2,call,0.18130380553679804
257,product3,call,0.15596173749577813
257,product1,sms,0.20507487681703937
257,product2,sms,0.21232286702083455
257,product3,sms,0.2526233699611797
258,product1,call,0.03357486701967411
258,product2,call,0.23740504257005024
258,product3,call,0.19472193033683222
258,product1,sms,0.2374214433262735
258,product2,sms,0.20648606107153264
258,product3,sms,0.186196149682886
259,product1,call,0.15751564338897972
259,product2,call,0.1462774835930777
259,product3,call,0.05259213407534497
259,product1,sms,0.2704721784961252
259,product2,sms,0.2820872690741407
259,product3,sms,0.21522132120767437
260,product1,call,0.13955613551531718
260,product2,call,0.12506252308550783
260,product3,call,0.025271119618020144
260,product1,sms,0.004805846499630428
260,product2,sms,0.15833288961039155
260,product3,sms,0.25421109926823515
261,product1,call,0.2335940709646741
261,product2,call,0.16353817061304932
261,product3,call,0.14282768793543404
261,product1,sms,0.28474006204735175
261,product2,sms,0.02911217866803297
261,product3,sms,0.09354778774123691
262,product1,call,0.07385245010257968
262,product2,call,0.09722857356755432
262,product3,call,0.16453649043469942
262,product1,sms,0.29195284754148404
262,product2,sms,0.19705473271815008
262,product3,sms,0.04311444198866131
263,product1,call,0.14522332960907408
263,product2,call,0.028952548875273654
263,product3,call,0.05044160598918724
263,product1,sms,0.17444712673883198
263,product2,sms,0.04513807330616791
263,product3,sms,0.23150074220042444
264,product1,call,0.10889109213752751
264,product2,call,0.25893417409851766
264,product3,call,0.20509409233238599
264,product1,sms,0.01537732672995491
264,product2,sms,0.17252527084074587
264,product3,sms,0.10821850642818505
265,product1,call,0.2988563563636117
265,product2,call,0.0402652513992991
265,product3,call,0.2550282886206131
265,product1,sms,0.2730684400565774
265,product2,sms,0.16351564852515613
265,product3,sms,0.042059247538055275
266,product1,call,0.2308391934090851
266,product2,call,0.27082318116859416
266,product3,call,0.1811340219933659
266,product1,sms,0.1356138200888289
266,product2,sms,0.05983988379688571
266,product3,sms,0.2634401926314672
267,product1,call,0.03845654879656726
267,product2,call,0.20330824757530833
267,product3,call,0.21568742871718258
267,product1,sms,0.1320754543809169
267,product2,sms,0.1583459455984136
267,product3,sms,0.15041309912391082
268,product1,call,0.19282489521391707
268,product2,call,0.23780738443406677
268,product3,call,0.01854089840849099
268,product1,sms,0.08886558695565122
268,product2,sms,0.03856291972634831
268,product3,sms,0.15326164414288201
269,product1,call,0.07627267088385827
269,product2,call,0.22622307730874555
269,product3,call,0.015958603410936377
269,product1,sms,0.29481443512164784
269,product2,sms,0.034868253728730904
269,product3,sms,0.18191295423068995
270,product1,call,0.29849374714723353
270,product2,call,0.21068504777458072
270,product3,call,0.21115935415163692
270,product1,sms,0.21533982189006654
270,product2,sms,0.060462710400001035
270,product3,sms,0.14374207997637503
271,product1,call,0.09634547384558952
271,product2,call,0.09011514198617984
271,product3,call,0.014495294121190005
271,product1,sms,0.1403658222783131
271,product2,sms,0.17025351545066633
271,product3,sms,0.2927908256359919
272,product1,call,0.23925601404192684
272,product2,call,0.02625401099665815
272,product3,call,0.18384552605611323
272,product1,sms,0.052800933904194956
272,product2,sms,0.06437590052509926
272,product3,sms,0.24686441375067664
273,product1,call,0.26079093083395677
273,product2,call,0.022080986537571765
273,product3,call,0.02013759498554376
273,product1,sms,0.025258710466054688
273,product2,sms,0.23529543683114068
273,product3,sms,0.13394048766657404
274,product1,call,0.11067776754561477
274,product2,call,0.26631839375240524
274,product3,call,0.03956376549389679
274,product1,sms,0.18724263220690063
274,product2,sms,0.04790110642256918
274,product3,sms,0.18518896887559788
275,product1,call,0.19160829980048832
275,product2,call,0.24614608044025463
275,product3,call,0.08405931575029424
275,product1,sms,0.14798017328976926
275,product2,sms,0.05032972927066913
275,product3,sms,0.20068945011411707
276,product1,call,0.15322839586681142
276,product2,call,0.2087699420902037
276,product3,call,0.07648728999557454
276,product1,sms,0.19011463673370516
276,product2,sms,0.02143546527915111
276,product3,sms,0.1760692304966089
277,product1,call,0.12346292126762155
277,product2,call,0.19862195187609746
277,product3,call,0.09612333118999442
277,product1,sms,0.23470479787869009
277,product2,sms,0.24958061019044772
277,product3,sms,0.013407992445355964
278,product1,call,0.037254465431718016
278,product2,call,0.20683593770620481
278,product3,call,0.2148888121248757
278,product1,sms,0.2902176468748692
278,product2,sms,0.2718238554144679
278,product3,sms,0.2853217815624468
279,product1,call,0.19734838496408488
279,product2,call,0.2718386381339599
279,product3,call,0.006595009753163383
279,product1,sms,0.23600513184563718
279,product2,sms,0.10565654171279838
279,product3,sms,0.038850564847169984
280,product1,call,0.1743705103083534
280,product2,call,0.21880748846306045
280,product3,call,0.08244295162530502
280,product1,sms,0.0442346147900324
280,product2,sms,0.16627920388716697
280,product3,sms,0.024588968971542145
281,product1,call,0.28542966412132903
281,product2,call,0.21421691949987576
281,product3,call,0.06840237268770927
281,product1,sms,0.09003232609758466
281,product2,sms,0.18086825196683246
281,product3,sms,0.08832521274570344
282,product1,call,0.08286504031519101
282,product2,call,0.25370603607754666
282,product3,call,0.005931404949018803
282,product1,sms,0.13593315241343037
282,product2,sms,0.20175927533134225
282,product3,sms,0.04383957100560876
283,product1,call,0.22519767405979896
283,product2,call,0.03919201392926853
283,product3,call,0.07245146925904394
283,product1,sms,0.2632912604680564
283,product2,sms,0.059262567162820884
283,product3,sms,0.031076465828458587
284,product1,call,0.20825312451774106
284,product2,call,0.17704456706798535
284,product3,call,0.07944585045612564
284,product1,sms,0.1560990035091908
284,product2,sms,0.2861912333880458
284,product3,sms,0.27438351070387257
285,product1,call,0.07588199606020359
285,product2,call,0.2879603947049279
285,product3,call,0.06249360279571111
285,product1,sms,0.0038807280127950536
285,product2,sms,0.029808296232721753
285,product3,sms,0.10885261060068742
286,product1,call,0.16909987463090223
286,product2,call,0.12760922379174658
286,product3,call,0.05240116301725073
286,product1,sms,0.2072785445256688
286,product2,sms,0.0252641209028165
286,product3,sms,0.04432141940770052
287,product1,call,0.03705662763575266
287,product2,call,0.24112669388479996
287,product3,call,0.2495228151062845
287,product1,sms,0.19801592781094723
287,product2,sms,0.1774471133720413
287,product3,sms,0.10141450616972691
288,product1,call,0.17303790880977807
288,product2,call,0.28567258657918454
288,product3,call,0.20777400915898953
288,product1,sms,0.19914271034345604
288,product2,sms,0.2305059661590804
288,product3,sms,0.07196602372982681
289,product1,call,0.14999572030905267
289,product2,call,0.2835103355970011
289,product3,call,0.03828058322909637
289,product1,sms,0.2266650229787862
289,product2,sms,0.06842726399651998
289,product3,sms,0.04187032854377454
290,product1,call,0.19674037391151783
290,product2,call,0.11978917976863666
290,product3,call,0.01997281507583074
290,product1,sms,0.03743749021022317
290,product2,sms,0.22661088108471789
290,product3,sms,0.16825980224672007
291,product1,call,0.16274876827590407
291,product2,call,0.08218370174734889
291,product3,call,0.15237125806027368
291,product1,sms,0.08848760759192956
291,product2,sms,0.04852875265904999
291,product3,sms,0.24573333501681574
292,product1,call,0.03917784357716988
292,product2,call,0.15539938106982484
292,product3,call,0.14365475224311508
292,product1,sms,0.29016659300222186
292,product2,sms,0.10597224899311179
292,product3,sms,0.029335835756919403
293,product1,call,0.2516970682977418
293,product2,call,0.17629956500718616
293,product3,call,0.2986905373127844
293,product1,sms,0.11005737503846154
293,product2,sms,0.045786648134860476
293,product3,sms,0.0299512858801775
294,product1,call,0.15781388968516027
294,product2,call,0.10615038883783899
294,product3,call,0.055885948808139095
294,product1,sms,0.20843193278554467
294,product2,sms,0.25555678478510907
294,product3,sms,0.05511443348948486
295,product1,call,0.097871575935221
295,product2,call,0.17059114180087404
295,product3,call,0.10520401275977087
295,product1,sms,0.22106112503047087
295,product2,sms,0.029211419761408383
295,product3,sms,0.13948031893423252
296,product1,call,0.2989794382854907
296,product2,call,0.22376500319575618
296,product3,call,0.052717825932552455
296,product1,sms,0.11655737325281638
296,product2,sms,0.03266531187900362
296,product3,sms,0.04362195749269909
297,product1,call,0.1454387543519681
297,product2,call,0.1865244817044981
297,product3,call,0.23730841171671707
297,product1,sms,0.2304296225682042
297,product2,sms,0.2595279443501848
297,product3,sms,0.01593707628218419
298,product1,call,0.2837395455726638
298,product2,call,0.2815301666436946
298,product3,call,0.27358991938644256
298,product1,sms,0.2804690464205564
298,product2,sms,0.23650520224168622
298,product3,sms,0.17774348399394035
299,product1,call,0.2825472121536947
299,product2,call,0.21883894930008613
299,product3,call,0.19404465467828483
299,product1,sms,0.1784053431832657
299,product2,sms,0.29003570723132616
299,product3,sms,0.08512332871881258
300,product1,call,0.18990904336670075
300,product2,call,0.028713551927334324
300,product3,call,0.15454777362837074
300,product1,sms,0.25786701209977114
300,product2,sms,0.013977103338266716
300,product3,sms,0.11839292939993004
301,product1,call,0.056294559260928384
301,product2,call,0.011310252518926188
301,product3,call,0.19842106622225694
301,product1,sms,0.08860623570237602
301,product2,sms,0.29677060233734004
301,product3,sms,0.16928612610091676
302,product1,call,0.21478352521100244
302,product2,call,0.12430896698808032
302,product3,call,0.28854757273091813
302,product1,sms,0.24984127868219794
302,product2,sms,0.04424902999266004
302,product3,sms,0.0016945490583162193
303,product1,call,0.1850017547300163
303,product2,call,0.20665663176518437
303,product3,call,0.27104376258813556
303,product1,sms,0.19964932770580854
303,product2,sms,0.19621867800260967
303,product3,sms,0.10437758164906721
304,product1,call,0.16105661319080986
304,product2,call,0.10224449675826082
304,product3,call,0.1528819882733447
304,product1,sms,0.011242470669200755
304,product2,sms,0.22930585713556684
304,product3,sms,0.06933951961488014
305,product1,call,0.1811831292364086
305,product2,call,0.21276337267028292
305,product3,call,0.1452550736300101
305,product1,sms,0.06276834566025093
305,product2,sms,0.013348509276401332
305,product3,sms,0.06052726984762125
306,product1,call,0.18631753269939252
306,product2,call,0.1628019362973897
306,product3,call,0.13333830814963143
306,product1,sms,0.206865765107917
306,product2,sms,0.21382075511496842
306,product3,sms,0.12699040841125556
307,product1,call,0.15917607785945334
307,product2,call,0.018699044574537194
307,product3,call,0.04278045731175282
307,product1,sms,0.03739606665158733
307,product2,sms,0.25455684026434383
307,product3,sms,0.1095029592578727
308,product1,call,0.1827545487218921
308,product2,call,0.032802679370156525
308,product3,call,0.2944234967028425
308,product1,sms,0.047249997031472
308,product2,sms,0.005673172197959986
308,product3,sms,0.26069796784174404
309,product1,call,0.2459496167938525
309,product2,call,0.060656809741995076
309,product3,call,0.27380729126303616
309,product1,sms,0.1684750230221202
309,product2,sms,0.22276138289377065
309,product3,sms,0.1440102248632314
310,product1,call,0.16050659844403423
310,product2,call,0.17623774059731606
310,product3,call,0.0034172323227751877
310,product1,sms,0.2785751577573993
310,product2,sms,0.060514486180948956
310,product3,sms,0.018364169236814963
311,product1,call,0.28246380544210514
311,product2,call,0.08376264365608412
311,product3,call,0.11586556659944902
311,product1,sms,0.18059811662595288
311,product2,sms,0.20974582092648467
311,product3,sms,0.02580895373948423
312,product1,call,0.18440469342106003
312,product2,call,0.08289345492688388
312,product3,call,0.21098660532768543
312,product1,sms,0.15656354347941295
312,product2,sms,0.044863606155524545
312,product3,sms,0.06173358534519549
313,product1,call,0.19191578497686176
313,product2,call,0.2269276189254382
313,product3,call,0.2003851942274714
313,product1,sms,0.18760207557887018
313,product2,sms,0.07086910507070777
313,product3,sms,0.12283358725295557
314,product1,call,0.08627081242477598
314,product2,call,0.29754927689810867
314,product3,call,0.21003250494355347
314,product1,sms,0.18729272164833605
314,product2,sms,0.01407959347210197
314,product3,sms,0.2735563693912384
315,product1,call,0.021811094732266834
315,product2,call,0.2832151929647368
315,product3,call,0.2588918630832535
315,product1,sms,0.1748758021746596
315,product2,sms,0.028800649902633067
315,product3,sms,0.09442781482602036
316,product1,call,0.007835279855469933
316,product2,call,0.2708408470762186
316,product3,call,0.1659039042615825
316,product1,sms,0.25364824650421697
316,product2,sms,0.11178698015617324
316,product3,sms,0.053625707889233216
317,product1,call,0.12123455805673145
317,product2,call,0.18468625963624816
317,product3,call,0.19536809545720252
317,product1,sms,0.2357307915545987
317,product2,sms,0.2554425758567915
317,product3,sms,0.12035417467871981
318,product1,call,0.01135442878502826
318,product2,call,0.2014411826674042
318,product3,call,0.16708812065406028
318,product1,sms,0.21630550905967003
318,product2,sms,0.1208829669341077
318,product3,sms,0.25296287053082966
319,product1,call,0.10390268305412245
319,product2,call,0.2957318325397603
319,product3,call,0.2920454969401391
319,product1,sms,0.030670420659624918
319,product2,sms,0.2206204012994948
319,product3,sms,0.27740498027256555
320,product1,call,0.24334917606951453
320,product2,call,0.12970396278485927
320,product3,call,0.14927257539652494
320,product1,sms,0.08379808218426248
320,product2,sms,0.05519453751868457
320,product3,sms,0.08946006145485391
321,product1,call,0.19677880445781962
321,product2,call,0.21307608578782547
321,product3,call,0.26670191555212364
321,product1,sms,0.13050458099506915
321,product2,sms,0.14947423178138106
321,product3,sms,0.23117591706956891
322,product1,call,0.22544698953063985
322,product2,call,0.24601569308097648
322,product3,call,0.2538306307049277
322,product1,sms,0.003414204667623366
322,product2,sms,0.21362127614676926
322,product3,sms,0.06691277045063096
323,product1,call,0.04672128003812021
323,product2,call,0.21694893559821674
323,product3,call,0.2275625283609521
323,product1,sms,0.23578937147764834
323,product2,sms,0.03567041869284863
323,product3,sms,0.20885238592759547
324,product1,call,0.07606542010357638
324,product2,call,0.12091286055377881
324,product3,call,0.21380138999168902
324,product1,sms,0.0008470814798010928
324,product2,sms,0.013237574367167914
324,product3,sms,0.17869362324767027
325,product1,call,0.05456177128585351
325,product2,call,0.14474727876580107
325,product3,call,0.22116547452644159
325,product1,sms,0.10602520421571116
325,product2,sms,0.06252178362650697
325,product3,sms,0.2533739961137862
326,product1,call,0.13741034890404774
326,product2,call,0.2034054077626856
326,product3,call,0.25496516808962855
326,product1,sms,0.0243265833809543
326,product2,sms,0.04266526153477383
326,product3,sms,0.02725650100819087
327,product1,call,0.1056070690411421
327,product2,call,0.13964195773803625
327,product3,call,0.2574611211686969
327,product1,sms,0.17952521664315255
327,product2,sms,0.05764455047563122
327,product3,sms,0.002575913827018372
328,product1,call,0.011398606516485398
328,product2,call,0.2850242053606394
328,product3,call,0.060551849599705554
328,product1,sms,0.04457206701017584
328,product2,sms,0.1554638056930765
328,product3,sms,0.023624108233568263
329,product1,call,0.10832700683674858
329,product2,call,0.10170170610210788
329,product3,call,0.13926574062199665
329,product1,sms,0.2463005008845245
329,product2,sms,0.18678769487288452
329,product3,sms,0.01994152143659105
330,product1,call,0.09759613089996068
330,product2,call,0.019352562101596048
330,product3,call,0.15791172576306614
330,product1,sms,0.15928291354524618
330,product2,sms,0.07253364703961435
330,product3,sms,0.06597320662936333
331,product1,call,0.07371139331644809
331,product2,call,0.29029375638141885
331,product3,call,0.026557255571539515
331,product1,sms,0.02915521772361812
331,product2,sms,0.23422832911872113
331,product3,sms,0.1808089847487842
332,product1,call,0.011770532832415193
332,product2,call,0.021794940221606694
332,product3,call,0.09931350826760034
332,product1,sms,0.23607179749282392
332,product2,sms,0.06908696865011081
332,product3,sms,0.046105468391159976
333,product1,call,0.15677871309046015
333,product2,call,0.13775222587261363
333,product3,call,0.18782561116290666
333,product1,sms,0.10601896799680458
333,product2,sms,0.029875710502310058
333,product3,sms,0.06062146724749248
334,product1,call,0.27404725597746765
334,product2,call,0.029115635946084316
334,product3,call,0.038468123258949626
334,product1,sms,0.1436064713275132
334,product2,sms,0.15517663537363738
334,product3,sms,0.08694136394068798
335,product1,call,0.22964270336430387
335,product2,call,0.2963695831446449
335,product3,call,0.26042298670313885
335,product1,sms,0.025583795159768028
335,product2,sms,0.025927109962072037
335,product3,sms,0.13525232379827623
336,product1,call,0.02112341022874027
336,product2,call,0.07203299239924801
336,product3,call,0.23516437105569374
336,product1,sms,0.24245875459371535
336,product2,sms,0.07226371358011938
336,product3,sms,0.2670237738719766
337,product1,call,0.18478204966616563
337,product2,call,0.18197224545979174
337,product3,call,0.1782364293437971
337,product1,sms,0.23404725234244983
337,product2,sms,0.27872508492191306
337,product3,sms,0.002244735397366615
338,product1,call,0.09696116371849602
338,product2,call,0.08373514039630961
338,product3,call,0.01791601202419264
338,product1,sms,0.0037697058960013963
338,product2,sms,0.0035514405430206782
338,product3,sms,0.040659102594462135
339,product1,call,0.23360547563675982
339,product2,call,0.19407892605041896
339,product3,call,0.16434251684877457
339,product1,sms,0.2081445165807985
339,product2,sms,0.2649285699699194
339,product3,sms,0.2846881866719198
340,product1,call,0.15657843191904144
340,product2,call,0.28029046616888936
340,product3,call,0.11500038374505195
340,product1,sms,0.0076367611414112965
340,product2,sms,0.11675384856744046
340,product3,sms,0.12652655789584505
341,product1,call,0.10742810711134171
341,product2,call,0.17694423091642947
341,product3,call,0.03820802750348373
341,product1,sms,0.09336917519140842
341,product2,sms,0.24637562437630617
341,product3,sms,0.228018425509606
342,product1,call,0.010833787851298127
342,product2,call,0.058271685579610266
342,product3,call,0.16373734132329215
342,product1,sms,0.039310283005352484
342,product2,sms,0.2447985691014807
342,product3,sms,0.03663234881255185
343,product1,call,0.01815245488641588
343,product2,call,0.16231076183099863
343,product3,call,0.23596319762321163
343,product1,sms,0.16592242750666328
343,product2,sms,0.00804174182477343
343,product3,sms,0.14553785836521568
344,product1,call,0.10810506253242372
344,product2,call,0.29535605075909105
344,product3,call,0.24646908380217594
344,product1,sms,0.2113705682286676
344,product2,sms,0.23539018531044748
344,product3,sms,0.1276611942542044
345,product1,call,0.05380535862955199
345,product2,call,0.03762454137397203
345,product3,call,0.08879418473741137
345,product1,sms,0.0479331048540653
345,product2,sms,0.20149207213234507
345,product3,sms,0.024554392614341024
346,product1,call,0.04932556827234797
346,product2,call,0.15344254552390132
346,product3,call,0.2682077250183506
346,product1,sms,0.18035428361373132
346,product2,sms,0.16865728129756563
346,product3,sms,0.03780823318944824
347,product1,call,0.2347715846164331
347,product2,call,0.035333670121242056
347,product3,call,0.009761105312520136
347,product1,sms,0.1305558687235326
347,product2,sms,0.25886432288466904
347,product3,sms,0.27777078135367594
348,product1,call,0.2303141708992086
348,product2,call,0.2593900554819447
348,product3,call,0.25193257283378634
348,product1,sms,0.03230273528867843
348,product2,sms,0.23681330273899603
348,product3,sms,0.29389133849317217
349,product1,call,0.10159350802505858
349,product2,call,0.18025206188449477
349,product3,call,0.058097792532157674
349,product1,sms,0.22819152244419758
349,product2,sms,0.22613816057171626
349,product3,sms,0.296469232011333
350,product1,call,0.170662207623017
350,product2,call,0.09563436497080759
350,product3,call,0.10789154097035306
350,product1,sms,0.17266293765101068
350,product2,sms,0.14024224136554928
350,product3,sms,0.03621197808122466
351,product1,call,0.051253591021420075
351,product2,call,0.19221134236396806
351,product3,call,0.2931444028312715
351,product1,sms,0.008643395659547826
351,product2,sms,0.10559799427478671
351,product3,sms,0.20513968883149244
352,product1,call,0.2301773718957525
352,product2,call,0.13645733666242624
352,product3,call,0.19133928643893036
352,product1,sms,0.2884346990680609
352,product2,sms,0.29484561838860707
352,product3,sms,0.2529406020186542
353,product1,call,0.2626816120991203
353,product2,call,0.14782213657781065
353,product3,call,0.20198880712991613
353,product1,sms,0.11121948720046487
353,product2,sms,0.2455153063188354
353,product3,sms,0.03739410102194891
354,product1,call,0.20454405691913127
354,product2,call,0.07703814988022956
354,product3,call,0.05910381964531296
354,product1,sms,0.12479878037942826
354,product2,sms,0.26296131566136605
354,product3,sms,0.189789308742204
355,product1,call,0.28417157405931237
355,product2,call,0.2690409466887126
355,product3,call,0.264039580486072
355,product1,sms,0.13733581930149466
355,product2,sms,0.2878001251148294
355,product3,sms,0.09372970025218876
356,product1,call,0.044944844012794756
356,product2,call,0.039397159068450045
356,product3,call,0.01705222757378928
356,product1,sms,0.12743268975316477
356,product2,sms,0.1568100398012876
356,product3,sms,0.23218048055432852
357,product1,call,0.19084466470823708
357,product2,call,0.12359840572209921
357,product3,call,0.1984078709756263
357,product1,sms,0.0005698965315448334
357,product2,sms,0.22406510310645528
357,product3,sms,0.01732680906822834
358,product1,call,0.1668722841109953
358,product2,call,0.025302058706407393
358,product3,call,0.0558007263614138
358,product1,sms,0.1639416640425778
358,product2,sms,0.17930424022677802
358,product3,sms,0.24405520341893205
359,product1,call,0.08621713527984737
359,product2,call,0.2660033315545197
359,product3,call,0.2322939908145223
359,product1,sms,0.08998499343103328
359,product2,sms,0.2276127666592258
